domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,File Hash,100,,,,,,file_hash,4bb9def5bfdddcd575dd7b07800290b37304253979e0d2cc8ee38a52711fd327
,File Hash,100,,,,,,file_hash,c81a1bb8e9db03bf19883977aec6487b0d432635def4c9cc349c4153521542f4
,File Hash,100,,,,,,file_hash,250643c78220f6913f63f9afffc2f2178453b25551d0b0331f571b810e97d146
,File Hash,100,,,,,,file_hash,7f2290df275b8b87c0f8158afec08d1c5201f6112ab01e36ce7cd6fd01e1af6b
,File Hash,100,,,,,,file_hash,dad3431f42dd3bac7fa36ed24b40bfb6e8d7ccce71c325ee0c068e7b1a1de1ad
,File Hash,100,,,,,,file_hash,17b89590d4a732821269f81d0e2a307554a516aac41a25386a660efc31f11579
,File Hash,100,,,,,,file_hash,338b9b5ea11c502f5eab38c606740319ae6606e17e29106348cbddc312f0343c
,File Hash,100,,,,,,file_hash,c6bbcbd392e5828b0fd1130e4c27cf352415295b0428c6b1ce6707528cfa8502
,File Hash,100,,,,,,file_hash,4265b4461d213a6e99447fc255a5d4de9a18b92756cfb66a247472261ab01154
,File Hash,100,,,,,,file_hash,b7ae354e1227e211b73cbabd1989a86da6018d6abe756c2d16506aff46b3cfa2
,File Hash,100,,,,,,file_hash,6c8887bd717d98663f37f19edb72c350bd622b7112c0ade5fdabd9ba182c67f4
,File Hash,100,,,,,,file_hash,9e7dbf6b828e52dcbed4c6578a5269872ef1bef953efdac803854ee89535c24d
,File Hash,100,,,,,,file_hash,528e1df23dc41f9fe783edab41b3b89f47e9a34c265eb8406261b7bd92158040
,File Hash,100,,,,,,file_hash,f060508128cec81900681d00dcb87346d3f30c883b7a1cd657b93564963462ff
,File Hash,100,,,,,,file_hash,1de6b3564e9f9c57561559de76c7d07231fd0f564f9cf7e46613a722e22de015
,File Hash,100,,,,,,file_hash,4b24e4b296677a0f4de09f6ae3d676efd620fdb040b69c94b8e98f471f5a6454
,File Hash,100,,,,,,file_hash,0a0b908283ec320211e20527ebbb20cad17fc9a7058edfb33d302ec04ab0ac3b
,File Hash,100,,,,,,file_hash,a30e9d09d5962e56f958944acdd7de33e369acfade437743308202f9c975b52a
,File Hash,100,,,,,,file_hash,23a7f703f82e97ad99ba068099435185c7c3798bb468badb47182c615e31fa56
,File Hash,100,,,,,,file_hash,33f75e31c16b0386d8c155ef3ddf08a97106238ca554a2966f1032ae1e736214
,File Hash,100,,,,,,file_hash,aa6280916b0e8991871e59cba0933d41c20960b9d7763cd199e4e42398a094df
,File Hash,100,,,,,,file_hash,2dfcafe237c7b43332d888e8868c4a6c6d992453f9f66cac604903809037dbe4
,File Hash,100,,,,,,file_hash,2f5312ae2a1c8509265493a5082f6263e9bcd25fdabd97da21c68f3afb151d3c
,File Hash,100,,,,,,file_hash,ee0a18f121ccf96b1a346f5c6b4c69e735dea57b3f45977a139135d177b266b8
,File Hash,100,,,,,,file_hash,574dc0b771c37baca84b715a97dc31f9c1c50ea1c100c0711b9569f7746c9680
,File Hash,100,,,,,,file_hash,ee6d924628818e6a2fcdcd5b47953d2f55da0c5134516cbf97d1932b897d63ad
,File Hash,100,,,,,,file_hash,49e921914b6aaeff48e1eaeb31c4a38c5d369fa512a34d54665bf171c9b4a68f
,File Hash,100,,,,,,file_hash,14840130ab75587bc52c2f6cab5725e7d23fee87f2ae8b80921738632bd81182
,File Hash,100,,,,,,file_hash,aa48cbb39ba760613c102f08814685c742f92c7e34e357a9a81204170e28ddbc
,File Hash,100,,,,,,file_hash,7b7975cc04c6f440b04a5c9cd41aa8c86a0e6de72b8e8ddc75a6b0e142683a8d
,File Hash,100,,,,,,file_hash,909b520c493bd868b94e361035c425a343786cf06b935d3a01621dffd849e0fe
,File Hash,100,,,,,,file_hash,b627eb2aa0953cf6ca40071cd54f8f1d5b036302012adb69704c91a4320def1c
,File Hash,100,,,,,,file_hash,8ecdb6d0e67de0f44098ae8cb8697deaa6e0cc8c45a9cf77f862dbb30e5d2dba
,File Hash,100,,,,,,file_hash,71947b1bb929d72b0451f3810bcc0517c1d1816e927c62675821470ce7a51b0a
,File Hash,100,,,,,,file_hash,16e1978623ce9c48fd18bc77ff78af626b170c5ecfaf8bf3a2c511277040c826
,File Hash,100,,,,,,file_hash,f1cff858f5006ebdb0971652d0f2f36e7ed085fe13ecdaea1ce8384eaba702d7
,File Hash,100,,,,,,file_hash,da025ce7c0f6977da21a1b14de081d828b51ba0488783e042ca747fa96c040b6
,File Hash,100,,,,,,file_hash,1ba80558a948a2e2affe8cc0ac487be65c67eaa1f12acb87071ff34a95fc2f8a
,File Hash,100,,,,,,file_hash,bfaa65989845f239db78488783fa72ba55037da1af409376c4e1926d545506cc
,File Hash,100,,,,,,file_hash,beed14bc183ad523b94ef6ac2b270b08
,Network activity,60,,,,,http://107.172.221.106/ico/VidT6cErs,url,
,Network activity,60,,,,,http://107.172.221.106/images/cursor.png,url,
,Network activity,60,,,,,http://107.172.221.106/images/imgpaper.png,url,
,Network activity,60,,,,,http://23.95.227.159/ico/VidT6cErs,url,
,Network activity,60,,,,,http://23.95.227.159/images/cursor.png,url,
,Network activity,60,,,,,http://23.95.227.159/images/imgpaper.png,url,
,File Hash,60,,,,,,file_hash,900aa025bf770102428350e584e8110342a70159ef2f92a9bfd651c5d8e5f76b
,File Hash,60,,,,,,file_hash,85d88129eab948d44bb9999774869449ab671b4d1df3c593731102592ce93a70
,File Hash,100,,,,,,file_hash,8a863b5f154e1ddba695453fdd0f5b83d9d555bae6cf377963c9009c9fa6c9be
,File Hash,100,,,,,,file_hash,8857fae198acd87f7581c7ef7227c34d
,File Hash,100,,,,,,file_hash,7d71f885128a27c00c4d72bf488cd7cc
,File Hash,100,,,,,,file_hash,c40fa887be0159016f3afd43a3bdec6d11078e19974b60028b93def1c2f95726
,File Hash,100,,,,,,file_hash,551b5dd7aff4ee07f98d11aac910e174
,File Hash,100,,,,,,file_hash,45cab564386a568a4569d66f6781c6d0b06a9561ae4ac362f0e76a8abfede7bb
,File Hash,40,,,,,,file_hash,2ccc14f2bab2e9eb1d7228e225afda558fd4b52ed670303a912ace1984b35b06
,File Hash,40,,,,,,file_hash,fa9935e6cda06866cb5aa062c16a73fdc85bd4146dca67202d22e225ddd3193b
,File Hash,40,,,,,,file_hash,0a3a6163a5e8e372fa96efbef3feb793463f4e39bd2c4d6ea03afce045f90636
,File Hash,40,,,,,,file_hash,66036cf566386c159e49191125497c77c13c75778492519000b9f61a4afdedad
,File Hash,40,,,,,,file_hash,adad807fa22f398e0a40396ed65d0827f9f14baf7e1281b713dfb17e2683d743
,File Hash,40,,,,,,file_hash,e14f6ab34e3506d6985816af85935932fb6faf8bad9d2c7dd96d6011d7c21a33
,File Hash,40,,,,,,file_hash,4e2f37d4228e78faa1f34121ee934f58e1a9862ad6f183edf4c24e08cda20363
,File Hash,40,,,,,,file_hash,94d759f43bcc647f7233e19ddc160a6b43458dcde6d2ea4274c8c06b2890def2
,Network activity,40,,,,35.208.146.4,,ip-dest,
supyouryoga.com,Network activity,40,,,,,,domain,
,File Hash,40,,,,,,file_hash,5060806228d3f2c1afd09566d0d2fa6b2e56f844cd044c4c4e6e7ade9fef3a22
,File Hash,60,,,,,,file_hash,91f4b53cc4fc22c636406f527e3dca3f10aea7cc0d7a9ee955c9631c80d9777f
,File Hash,60,,,,,,file_hash,492ea8436c9a4d69e0a95a13bac51f821e8454113d4e1ccd9c8d903a070e37b2
,File Hash,60,,,,,,file_hash,67cbb963597abb591b8dc527e851fc8823ff22d367f4b580eb95dfad7e399e66
,File Hash,60,,,,,,file_hash,ffb01512e7357ab899c8eabe01a261fe9462b29bc80158a67e75fdc9c2b348f9
,File Hash,60,,,,,,file_hash,9ba0126bd6d0c4b41f5740d3099e1b99fed45b003b78c500430574d57ad1ad39
,File Hash,60,,,,,,file_hash,dfc8bffef19b68cfa2807b2faaf42de3d4903363657f7c0d27435a767652d5b4
,File Hash,60,,,,,,file_hash,54cf2d7b27faecfe7f44fb67cb608ce5e33a7c00339d13bb35fdb071063d7654
,File Hash,60,,,,,,file_hash,96c7c2a166761b647d7588428fbdd6030bb38e5ef3d407de71da657f76b74cac
,File Hash,60,,,,,,file_hash,bd2387161cc077bfca0e0aae5d63820d1791f528feef65de575999454762d617
,File Hash,60,,,,,,file_hash,7754d2a87a7c3941197c97e99bcc4f7d2960f6de04d280071eb190eac46dc7d8
,Network activity,60,,,,,http://textfiles.us/driverupdate0.exe,url,
,File Hash,60,,,,,,file_hash,94e648c0166ee2a63270772840f721ba52a73296159e6b72a1428377f6f329ad
,File Hash,60,,,,,,file_hash,97227c346830b4df87c92fce616bdec2d6dcbc3e6de3f1c88734fe82e2459b88
,File Hash,60,,,,,,file_hash,e3ea8a206b03d0a49a2601fe210c949a3c008c97e5dbf77968c0d08d2b6c1255
,File Hash,60,,,,,,file_hash,b9879df15e82c52e9166c71f7b177c57bd4c8289821a65a9d3f5228b3f606b4e
,Network activity,60,,,,,https://pastebin.com/rw/770qPDMt,url,
,File Hash,60,,,,,,file_hash,ffb01512e7357ab899c8eabe01a261fe9462b29bc80158a67e75fdc9c2b348f9
,File Hash,60,,,,,,file_hash,dfc8bffef19b68cfa2807b2faaf42de3d4903363657f7c0d27435a767652d5b4
,File Hash,60,,,,,,file_hash,96c7c2a166761b647d7588428fbdd6030bb38e5ef3d407de71da657f76b74cac
,File Hash,60,,,,,,file_hash,407e5fe4f6977dd27bc0050b2ee8f04b398e9bd28edd9d4604b782a945f8120f
,File Hash,60,,,,,,file_hash,c18985a949cada3b41919c2da274e0ffa6e2c8c9fb45bade55c1e3b6ee9e1393
,File Hash,60,,,,,,file_hash,6c13084f213416089beec7d49f0ef40fea3d28207047385dda4599517b56e127
,File Hash,60,,,,,,file_hash,efaa5a87afbb18fc63dbf4527ca34b6d376f14414aa1e7eb962485c45bf38372
,File Hash,60,,,,,,file_hash,a4a0ec94dd681c030d66e879ff475ca76668acc46545bbaff49b20e17683f99c
deman1.icu,Network activity,60,,,,,,domain,
hotsoft.icu,Network activity,60,,,,,,domain,
uplearn.top,Network activity,60,,,,,,domain,
lidarcc.icu,Network activity,60,,,,,,domain,
sharepoint-web.com,Network activity,60,,,,,,domain,
,Network activity,100,,,,,6a57jk2ba1d9keg15cbg.appsync-api.eu-west-1.avsvmcloud.com,hostname,
,Network activity,100,,,,,7sbvaemscs0mc925tb99.appsync-api.us-west-2.avsvmcloud.com,hostname,
,Network activity,100,,,,,gq1h856599gqh538acqn.appsync-api.us-west-2.avsvmcloud.com,hostname,
,Network activity,100,,,,,ihvpgv9psvq02ffo77et.appsync-api.us-east-2.avsvmcloud.com,hostname,
,Network activity,100,,,,,k5kcubuassl3alrf7gm3.appsync-api.eu-west-1.avsvmcloud.com,hostname,
,Network activity,100,,,,,mhdosoksaccf9sni9icp.appsync-api.eu-west-1.avsvmcloud.com,hostname,
,Network activity,100,,,,13.59.205.66,,ip-dest,
,Network activity,100,,,,54.193.127.66,,ip-dest,
,Network activity,100,,,,54.215.192.52,,ip-dest,
,Network activity,100,,,,34.203.203.23,,ip-dest,
,Network activity,100,,,,139.99.115.204,,ip-dest,
,Network activity,100,,,,5.252.177.25,,ip-dest,
,Network activity,100,,,,5.252.177.21,,ip-dest,
,Network activity,100,,,,204.188.205.176,,ip-dest,
,Network activity,100,,,,51.89.125.18,,ip-dest,
,Network activity,100,,,,167.114.213.199,,ip-dest,
,File Hash,100,,,,,,file_hash,d0d626deb3f9484e649294a8dfa814c5568f846d5aa02d4cdad5d041a29d5600
,File Hash,100,,,,,,file_hash,53f8dfc65169ccda021b72a62e0c22a4db7c4077f002fa742717d41b3c40f2c7
,File Hash,100,,,,,,file_hash,019085a76ba7126fff22770d71bd901c325fc68ac55aa743327984e89f4b0134
,File Hash,100,,,,,,file_hash,ce77d116a074dab7a22a0fd4f2c1ab475f16eec42e1ded3c0b0aa8211fe858d6
,File Hash,100,,,,,,file_hash,32519b85c0b422e4656de6e6c41878e95fd95026267daab4215ee59c107d6c77
,File Hash,100,,,,,,file_hash,292327e5c94afa352cc5a02ca273df543f2020d0e76368ff96c84f4e90778712
,File Hash,100,,,,,,file_hash,c15abaf51e78ca56c0376522d699c978217bf041a3bd3c71d09193efa5717c71
,File Hash,100,,,,,,file_hash,02af7cec58b9a5da1c542b5a32151ba1
,File Hash,100,,,,,,file_hash,08e35543d6110ed11fdf558bb093d401
,File Hash,100,,,,,,file_hash,2c4a910a1299cdae2a4e55988a2f102e
,File Hash,100,,,,,,file_hash,846e27a652a5e1bfbd0ddd38a16dc865
,File Hash,100,,,,,,file_hash,b91ce2fa41029f6955bff20079468448
,File Hash,100,,,,,,file_hash,4f2eb62fa529c0283b28d05ddd311fae
,Network activity,100,,,,13.57.184.217,,ip-dest,
,Network activity,100,,,,13.59.205.66,,ip-dest,
,Network activity,100,,,,18.217.225.111,,ip-dest,
,Network activity,100,,,,18.220.219.143,,ip-dest,
,Network activity,100,,,,196.203.11.89,,ip-dest,
,Network activity,100,,,,3.16.81.254,,ip-dest,
,Network activity,100,,,,3.87.182.149,,ip-dest,
,Network activity,100,,,,34.219.234.134,,ip-dest,
,Network activity,100,,,,54.193.127.66,,ip-dest,
,Network activity,100,,,,54.215.192.52,,ip-dest,
avsvmcloud.com,Network activity,100,,,,,,domain,
deftsecurity.com,Network activity,100,,,,,,domain,
digitalcollege.org,Network activity,100,,,,,,domain,
freescanonline.com,Network activity,100,,,,,,domain,
globalnetworkissues.com,Network activity,100,,,,,,domain,
kubecloud.com,Network activity,100,,,,,,domain,
lcomputers.com,Network activity,100,,,,,,domain,
seobundlekit.com,Network activity,100,,,,,,domain,
solartrackingsystem.net,Network activity,100,,,,,,domain,
thedoccloud.com,Network activity,100,,,,,,domain,
virtualwebdata.com,Network activity,100,,,,,,domain,
webcodez.com,Network activity,100,,,,,,domain,
,Network activity,100,,,,184.72.1.3,,ip-dest,
,Network activity,100,,,,184.72.101.22,,ip-dest,
,Network activity,100,,,,184.72.113.55,,ip-dest,
,Network activity,100,,,,184.72.145.34,,ip-dest,
,Network activity,100,,,,184.72.209.33,,ip-dest,
,Network activity,100,,,,184.72.21.54,,ip-dest,
,Network activity,100,,,,184.72.212.52,,ip-dest,
,Network activity,100,,,,184.72.224.3,,ip-dest,
,Network activity,100,,,,184.72.229.1,,ip-dest,
,Network activity,100,,,,184.72.240.3,,ip-dest,
,Network activity,100,,,,184.72.245.1,,ip-dest,
,Network activity,100,,,,184.72.48.22,,ip-dest,
,Network activity,100,,,,20.141.48.154,,ip-dest,
,Network activity,100,,,,8.18.144.11,,ip-dest,
,Network activity,100,,,,8.18.144.12,,ip-dest,
,Network activity,100,,,,8.18.144.130,,ip-dest,
,Network activity,100,,,,8.18.144.135,,ip-dest,
,Network activity,100,,,,8.18.144.136,,ip-dest,
,Network activity,100,,,,8.18.144.149,,ip-dest,
,Network activity,100,,,,8.18.144.156,,ip-dest,
,Network activity,100,,,,8.18.144.158,,ip-dest,
,Network activity,100,,,,8.18.144.165,,ip-dest,
,Network activity,100,,,,8.18.144.170,,ip-dest,
,Network activity,100,,,,8.18.144.180,,ip-dest,
,Network activity,100,,,,8.18.144.188,,ip-dest,
,Network activity,100,,,,8.18.144.20,,ip-dest,
,Network activity,100,,,,8.18.144.40,,ip-dest,
,Network activity,100,,,,8.18.144.44,,ip-dest,
,Network activity,100,,,,8.18.144.62,,ip-dest,
,Network activity,100,,,,8.18.144.9,,ip-dest,
,Network activity,100,,,,8.18.145.131,,ip-dest,
,Network activity,100,,,,8.18.145.134,,ip-dest,
,Network activity,100,,,,8.18.145.136,,ip-dest,
,Network activity,100,,,,8.18.145.139,,ip-dest,
,Network activity,100,,,,8.18.145.150,,ip-dest,
,Network activity,100,,,,8.18.145.157,,ip-dest,
,Network activity,100,,,,8.18.145.181,,ip-dest,
,Network activity,100,,,,8.18.145.21,,ip-dest,
,Network activity,100,,,,8.18.145.3,,ip-dest,
,Network activity,100,,,,8.18.145.33,,ip-dest,
,Network activity,100,,,,8.18.145.36,,ip-dest,
,File Hash,60,,,,,,file_hash,c10ea9b5aade9e98b7c87a6926fed6356d903440a17590c519aec7a54e1e5165
,File Hash,60,,,,,,file_hash,f1027d6f01718030a66872a82134418984c2de82e1aff32cb7cc106bf8d3375a
,Network activity,60,,,,,http://myabiggeojs.myftp.biz,url,
,Network activity,60,,,,185.195.79.210,,ip-dest,
,Network activity,60,,,,,http://dirhaeednotrtup.hopto.org,url,
,Network activity,60,,,,,http://martinluther.tk,url,
,Network activity,60,,,,,http://bushaka009.duckdns.org,url,
,Network activity,60,,,,185.19.85.156,,ip-dest,
,Network activity,60,,,,,afghphae.gotdns.ch,hostname,
,File Hash,60,,,,,,file_hash,f17b89058372618db540c2a8d16a13f59f21c88e21b651d196556207ab54e10c
,File Hash,60,,,,,,file_hash,43192b0a36d887844309b79dafa88bb2493539093d17bf7296e4bda2fe72dc49
,File Hash,60,,,,,,file_hash,8609210993f4ebc6aa5332b0e5ebe67720b8721e27fcee79fc82a1c40b587a44
,Network activity,60,,,,,panarmjsdrew.gotdns.ch,hostname,
,File Hash,60,,,,,,file_hash,03a80ceb3959f26b193175fc005bf418c4dc47b1e8d725e63a17a1418774b4b9
,File Hash,60,,,,,,file_hash,d5a68a111c359a22965206e7ac7d602d92789dd1aa3f0e0c8d89412fc84e24a5
,File Hash,60,,,,,,file_hash,6b53ba14172f0094a00edfef96887aab01e8b1c49bdc6b1f34d7f2e32f88d172
,File Hash,60,,,,,,file_hash,b36d914ae8e43c6001483dfc206b08dd1b0fbc5299082ea2fba154df35e7d649
,File Hash,60,,,,,,file_hash,93ec3c23149c3d5245adf5d8a38c85e32cda24e23f8c4df2e19e1423739908b7
,File Hash,60,,,,,,file_hash,21e23350b05a4b84cdf5c93044d780558e6baf81b2148fdda4583930ab7cb836
,File Hash,60,,,,,,file_hash,c9038e31f798119d9e93e7eafbdd3e0f215e24ee2200fcd2a3ba460d549894ab
,Network activity,60,,,,,http://millsmiltinon.com/ojHYhkfkmofwendkfptktnbjgmfkgtdeitobregvdgetyhsk/Xehmigm.exe,url,
millsmiltinon.com,Network activity,60,,,,,,domain,
,Network activity,60,,,,104.223.143.132,,ip-dest,
,File Hash,40,,,,,,file_hash,17cd3c11fba639c1fe987a79a1b998afe741636ac607254cc134eea02c63f658
,File Hash,40,,,,,,file_hash,231b081480a80b05d69ed1d2e18ada8a1fd85ba6ce3e69cc8f630ede5ce5400e
,Network activity,40,,,,68.65.122.109,,ip-dest,
,Network activity,40,,,,74.208.73.149,,ip-dest,
,Network activity,40,,,,191.101.5.183,,ip-dest,
,Network activity,40,,,,198.101.242.72,,ip-dest,
,Network activity,40,,,,169.50.13.61,,ip-dest,
,File Hash,40,,,,,,file_hash,33af1cd4585da9ed804068b2a45fc8b4
,File Hash,40,,,,,,file_hash,6ba944e9d3d96a46509204cd06ea2b11
,File Hash,40,,,,,,file_hash,61f46fa93083d3a160ac8356fbc15722
,File Hash,40,,,,,,file_hash,150dc0141b8a0010bb5a82419b3293eb
,File Hash,40,,,,,,file_hash,7d58573b98597a010597423652ae3394
,File Hash,40,,,,,,file_hash,f30f2184ed83929cf96157bc91210daa
,File Hash,40,,,,,,file_hash,8ed3d1cadc4c2251ec606b9d6eb5d272
,File Hash,40,,,,,,file_hash,2d804386de4073bad642dfc816876d08
,File Hash,40,,,,,,file_hash,2adf71947e977b85e269d5962243215c
,File Hash,40,,,,,,file_hash,93448b89c592985e22f60ab0d654787d
,File Hash,40,,,,,,file_hash,39887492c5c70977c0c0cf0aa0e7154b
,File Hash,40,,,,,,file_hash,a97fdcb6493c2012aeebdeef0e09625a
,File Hash,40,,,,,,file_hash,1316d35f6472eb323ae2c8b75199fbb5
,File Hash,40,,,,,,file_hash,09a0970bfc1bc8acec1ec609d8d98fda
,File Hash,40,,,,,,file_hash,fef76a8027e07c7a51b312a26c488653
,File Hash,40,,,,,,file_hash,902bcc27ed86bc623e20532239895da7
,File Hash,40,,,,,,file_hash,8ac64a171736252b81c4a559df1f9bae
,File Hash,40,,,,,,file_hash,65954b4c60031fb857a09761497ff641
,File Hash,40,,,,,,file_hash,4147d6beb17b507a5df345dae5f15c41
,File Hash,40,,,,,,file_hash,544fdcce998fc7f4bb2914b3ec5b4761
,File Hash,40,,,,,,file_hash,1aebf9d07fe6e82d97e062cdbe656a36
,File Hash,40,,,,,,file_hash,5d1f75bfc7cbd96891f26b1041fd5994
,File Hash,40,,,,,,file_hash,b54346cdaf9556eb88f3d95e0bad2be5
,File Hash,40,,,,,,file_hash,e9f0260409c6c964985fa4df926d7e04
,File Hash,40,,,,,,file_hash,3188df195d09ee38d89707501e330c2f
,Network activity,100,,,,,https://br0vvnn.io,url,
,Network activity,100,,,,,https://blog.br0vvnn.io,url,
codevexillium.org,Network activity,100,,,,,,domain,
angeldonationblog.com,Network activity,100,,,,,,domain,
investbooking.de,Network activity,100,,,,,,domain,
krakenfolio.com,Network activity,100,,,,,,domain,
,Network activity,100,,,,,https://codevexillium.org/image/download/download.asp,url,
,Network activity,100,,,,,https://angeldonationblog.com/image/upload/upload.php,url,
,Network activity,100,,,,,https://www.dronerc.it/shop_testbr/Core/upload.php,url,
,Network activity,100,,,,,https://www.dronerc.it/forum/uploads/index.php,url,
,Network activity,100,,,,,https://www.dronerc.it/shop_testbr/upload/upload.php,url,
,Network activity,100,,,,,https://www.edujikim.com/intro/blue/insert.asp,url,
,Network activity,100,,,,,https://investbooking.de/upload/upload.asp,url,
